time,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50
2024-01-28T09:12:54.531252-08:00,0.7069942145640749,0.3378370313101441,0.407590907943275,0.030736984947476523,0.5777096634313809,0.021160052012614426,0.6639319438221359,0.011954168355898317,0.4569625924886155,0.9130078050973733,0.6054080841136632,0.8476421029988099,0.8118312677792937,0.5585085917507029,0.5310495866262548,0.46976962820732365,0.23447663163051913,0.2251415041553895,0.21075270127977092,0.355303255702439,0.5922736646207968,0.3386530161475237,0.3386157657735283,0.5336849313195636,0.8472561952076784,0.9714568251768263,0.40958843405247297,0.5354729047605432,0.8525321671057969,0.6631798554159799,0.5542768525943201,0.07162508623618426,0.23783423294850736,0.7587795520114651,0.4188301315697489,0.25038816320271245,0.7225801420088739,0.4304959388724048,0.9101835190468512,0.6685909440407284,0.5128175403373509,0.7696069688883703,0.21424805022147275,0.8753420005763547,0.5989687445768936,0.8435980611187011,0.16980810036393187,0.9500653068868541,0.44796918955436693,0.8186170097668575
2024-01-28T09:12:55.531252-08:00,0.22707879474976028,0.3463216170480051,0.2872819025384998,0.8589405263404064,0.8762281543986019,0.3486865520065068,0.08063263398843029,0.8431925580168219,0.7397191254831118,0.7753721642460848,0.9139518125747648,0.8188734119287724,0.3428019927749894,0.7256968072117908,0.8707279134668489,0.474938807608972,0.613284893014296,0.9947791357377384,0.9616081464453886,0.2463156259783179,0.7889584754628487,0.97195991247966,0.3747753511962273,0.44489869082194355,0.6680782544397726,0.579919178692167,0.7439934127741167,0.19638228259519672,0.4275716705607183,0.5971160031816789,0.9678245323845761,0.663786910843064,0.6926193849384005,0.9780524829537026,0.34117644960638616,0.47121486997947254,0.795349410243088,0.8067361115864574,0.2759432647481035,0.8677310693505815,0.8049627737107283,0.7705730193602248,0.803721519079681,0.32279896016902876,0.49429525588974793,0.11432376819820561,0.8937901437293018,0.2802351760212194,0.18535138174516666,0.9800571774223075
2024-01-28T09:12:56.531252-08:00,0.957768388142448,0.5828578086789715,0.5869616167673772,0.7044598151045435,0.22969051203206872,0.44029391253506395,0.5926545081783035,0.30416831138812567,0.6332863161811386,0.49094572391430485,0.42783001786271085,0.11450688869207624,0.07161859273922859,0.3839700811634497,0.11681218386815082,0.6172116110414231,0.039700022982090265,0.9387646239738565,0.39769573388025836,0.25547548419061256,0.9932372119115785,0.4558110781242821,0.4991731169842284,0.6661790102078676,0.22502698400598506,0.03055176872919295,0.19939332077524333,0.1651578861450366,0.6791196447638596,0.0837607663363585,0.6620650694851812,0.3020168642841283,0.3771785585127988,0.4309749980272827,0.36271574221498104,0.9625609266122749,0.6481139643339374,0.7873749316178208,0.0182512468625105,0.7428115443358665,0.9242580897534785,0.030016133950422765,0.28641121043947904,0.28485035255469404,0.9189301880702322,0.6882104077811875,0.13797719266588046,0.7337296021449677,0.4481042621980198,0.33233434648826454
2024-01-28T09:12:57.531252-08:00,0.6144049192190292,0.40521655584043825,0.9568875633460442,0.5404659830297743,0.16932398511723432,0.7643947647110667,0.5385638483532643,0.21056140327200268,0.08554195552399046,0.022959607856975598,0.31170399588900527,0.8204152802153375,0.15764072994484776,0.9966308814118039,0.09348403335235453,0.7303306557720055,0.29528634775299367,0.7182508032946344,0.3254914282926204,0.2668335117417261,0.36651912031450873,0.8067388972509552,0.5440401336595169,0.03463868901508281,0.7263139813233437,0.2624426147174145,0.7932724769700081,0.4484595220464021,0.9765351628723626,0.05877171917594142,0.7356452666873528,0.5291784198896913,0.44365549227775003,0.7980643674746264,0.6559865287588356,0.29038154554714063,0.941431454439127,0.9665709169254728,0.7709715029373662,0.429568889088924,0.16836463857795028,0.12925546048636774,0.49565609411028166,0.9749044559832086,0.7351805273458741,0.3389535168335406,0.391310455847884,0.562689780074288,0.20406511160041357,0.03843733540421939
2024-01-28T09:12:58.531252-08:00,0.0873028949386201,0.7945760115108459,0.703233083472776,0.8287891902988829,0.15072198498901487,0.697874147713947,0.6374860614610902,0.1874618546627239,0.8238865603221487,0.8414212505179008,0.9742920240743088,0.8900035598122763,0.5129339425163519,0.21721389477825903,0.14463074841024554,0.5483029181157303,0.3396469427900433,0.37606553754637656,0.36908066879947987,0.6412141673133819,0.2501222113797557,0.3006895873092576,0.1732334594707372,0.42254806638844206,0.7251402630434743,0.35929835220824685,0.32214935321120153,0.4460014024325524,0.612797408644444,0.5325085796533165,0.717492732103237,0.8207551028127662,0.6644203276980822,0.9754493996514623,0.5666675165240587,0.22294485156349544,0.20067038962550565,0.17262863343426862,0.08622125546058529,0.7267889367978759,0.7198562468676682,0.1893761811764282,0.8911870387061711,0.0641158206778706,0.6510648642355344,0.6539780045615966,0.31846224570724646,0.14303286190979717,0.7342647540338605,0.6885598452199688
2024-01-28T09:12:59.531252-08:00,0.3039485218345719,0.20324861252254495,0.7322267937013178,0.6111021835872059,0.9954236744948525,0.9422928093632184,0.29567514989276367,0.2012919615398023,0.11098625652681048,0.582405435803086,0.6599523053132891,0.7553457936539331,0.5631934454157738,0.8122488001588614,0.6707310939430025,0.5847436399039619,0.6842609140143784,0.11085727388082549,0.28775989840078353,0.6530881535472176,0.263466654892187,0.8464242847436375,0.23039260689359392,0.6255080860369042,0.6902346671557335,0.7763938375104571,0.32492317995607306,0.7909971290550162,0.1489948523773696,0.35363418908479943,0.44557792766758386,0.8316510836416127,0.8514050182640563,0.2627649523881213,0.47331375534390396,0.6407295249375231,0.8848698175486877,0.6899894016373402,0.3199330271047399,0.5578729831881217,0.9063780630795458,0.5954621986407403,0.40930083742510576,0.22195672259079172,0.45416381765536823,0.09915358434871532,0.7001586917490042,0.8783131098927195,0.15734644265419223,0.17774477434116867
2024-01-28T09:13:00.531252-08:00,0.22851326936800914,0.8613288704162841,0.8209383644559006,0.5108558015218085,0.018884394041589158,0.3409885237701753,0.11793090180000045,0.1957323209760843,0.026161663348450784,0.4249724010244383,0.9006035843410445,0.19493435827410982,0.3895246657637329,0.633299575592184,0.6723152738434269,0.4065664865264522,0.2300160833947625,0.8253003815851221,0.012571659512750634,0.8187840453296015,0.17261836722261573,0.522335894699531,0.6348989024274944,0.055194055311455034,0.053616668873145,0.08080723180741445,0.5532102414227078,0.989162995763505,0.4041659683696727,0.7536448677643028,0.9606342057327985,0.8150591643715348,0.973852094256358,0.6274525195710984,0.14895270756270854,0.06341521445168777,0.12113025019773885,0.614043597984696,0.03371873028348694,0.3424280434999919,0.6990400816755352,0.5046475163688836,0.8613374505395482,0.1425038909810087,0.4513598436197775,0.15809928218640307,0.09476968778946529,0.42383701640158783,0.5673276314536071,0.08864742507558096
2024-01-28T09:13:01.531252-08:00,0.16260281000247712,0.3912526730822837,0.9151461394004176,0.5355453621241792,0.9468321452119912,0.4003758467318293,0.009036900198754706,0.26630647293143717,0.8939783606867725,0.050966568740245424,0.8849639533491337,0.36274063179370825,0.043902539216941094,0.7004447373580353,0.6090387093757599,0.5205405818507571,0.6727304405087484,0.0903184418917573,0.42926567423968276,0.2591079403885067,0.3388691430715719,0.4471791485792363,0.000914354558613075,0.5954235672206718,0.061639275521815716,0.05491569410659801,0.6954608390397732,0.002913943893527387,0.2733470931714304,0.3455733283742663,0.40916966969997803,0.40275954307131606,0.17337078374644474,0.6385502223299312,0.6865497164785371,0.586261052840622,0.9244885892531426,0.8532292142802838,0.03249894139509172,0.38461756488318205,0.9404694136417798,0.9405026197879283,0.295481067442084,0.5041022529748006,0.4519614482502392,0.5593828538436543,0.8632507144499244,0.3754437440947851,0.20629883547468678,0.9970953598981515
2024-01-28T09:13:02.531252-08:00,0.09552401779445857,0.6454147210017829,0.8486339884028036,0.8058761641496759,0.7274808079964384,0.39499549689278624,0.6543354770694886,0.9370138722736834,0.9330839352505391,0.21759276062049013,0.6520172113023022,0.8396536298386676,0.9095229410066483,0.3531118856817963,0.9109628330457279,0.13696437992656493,0.2831799382618033,0.5150334429520829,0.3814021004536813,0.322017160401767,0.38870388146041635,0.8656522877658883,0.7893502135167975,0.22375103532166069,0.10989363134538388,0.13544896327634043,0.7935537933932839,0.2243583864041057,0.4716909551013244,0.3892438733281838,0.3649683151667822,0.06019147160819811,0.2807851472685135,0.6038265042324291,0.40579380701156054,0.019108343126722094,0.8367361205474264,0.9393849867906257,0.28192475476181283,0.1334847323709237,0.3618284909321531,0.40333565727424825,0.8195207539964104,0.4991234756004564,0.011504461474267275,0.9362989576341273,0.8936111866704836,0.5127687373234681,0.8908075733058813,0.6736106368909591
2024-01-28T09:13:03.531252-08:00,0.9537078296985912,0.7354322452008073,0.1565551267309683,0.3658573089991614,0.9746664114580191,0.34557441940316636,0.7362011658245984,0.23985799614297845,0.024823390499419666,0.30260989117984316,0.2830647192932758,0.6676342434885836,0.8007599927660289,0.8933635803475751,0.6536484195120216,0.41923279035935085,0.04446684927962243,0.6724689731153575,0.7370008863779629,0.6166688634080815,0.8120824983629001,0.3351363340792334,0.8564899151285497,0.38037044434852496,0.4806921438547217,0.9424153042162602,0.11824513549717011,0.7746220144100062,0.37956298320971504,0.10674452769433382,0.19800776307207787,0.5154383248004618,0.7189555380142433,0.0651037143902466,0.013680274903862713,0.10709970578087678,0.7808425096449045,0.878248974740871,0.5932224279937546,0.21954866225061168,0.12951919236886086,0.3288946737758289,0.8356581638517322,0.88938697200919,0.8037587543379794,0.7199053269848632,0.6025469866291253,0.7545758170155293,0.18459856836502533,0.7444260085725157
2024-01-28T09:13:04.531252-08:00,0.9122053160758067,0.9664717997673006,0.4669848760366126,0.08000316377819072,0.4574674661901435,0.6671675830935988,0.3412245335101516,0.2112152133150703,0.3621236175414723,0.16052431676945994,0.7434158221995908,0.08929781413784557,0.9274634417662417,0.8808575590470159,0.9977311225902984,0.9952842851802414,0.07534735811213258,0.32648855702888346,0.04224089566841925,0.01852338413192972,0.06270628863821849,0.43177620576905207,0.918534963160558,0.9262497065499963,0.09130619586871513,0.8168646221328679,0.9948371051535532,0.986368729589523,0.2576803761662527,0.932767699186045,0.9282903765369076,0.17030344418244187,0.6294878058701873,0.4682323634867563,0.9455161342291676,0.5289725288183472,0.2501743203324362,0.6417703530315166,0.13119227372359116,0.17608591626122416,0.19340836548629312,0.9054534174604615,0.5460717567965955,0.10855435390325896,0.21289425742303764,0.9035403472705597,0.1545575862900261,0.905443946085817,0.34080555135585144,0.4283611014197833
2024-01-28T09:13:05.531252-08:00,0.7902955646688254,0.2182723921704163,0.8402548823816924,0.25781418699459685,0.4067455867326058,0.06920609494255395,0.5261849465406225,0.09011880478341742,0.47046999384963095,0.7099726558057037,0.38693178966045905,0.6859588437458629,0.998619264907019,0.9781328881873682,0.6995193599070983,0.8664192601766229,0.07781253468816805,0.6152162067792837,0.5459814441142,0.0509183497710752,0.8510765947712972,0.8099792037491952,0.6693946479014422,0.060683864274248635,0.2936044577475807,0.8436038757238182,0.966864646677883,0.2549862298261243,0.3345784624480725,0.2987337616285557,0.73713071308459,0.551040300084213,0.005087701963323113,0.9460558837191835,0.4946139165742573,0.5979081405766449,0.22459127535152434,0.23803525878973988,0.8246397734270267,0.285275023380645,0.7113736247001451,0.09782383844739867,0.5124082479577394,0.001116553445518067,0.5908178335216328,0.5933404031320388,0.8226648897034041,0.07049066812050643,0.7294681605723509,0.2591112016937544
2024-01-28T09:13:06.531252-08:00,0.5767426065775936,0.3568574295776464,0.37973812619271013,0.029603040260552098,0.00045406184320380795,0.450071424253153,0.9640192325413478,0.8559469221267834,0.4012522457618318,0.5287211581410138,0.6447805829321724,0.6114283937148678,0.3635880955126063,0.36297202549767127,0.516601684724782,0.3183000430281637,0.05551169607838201,0.056767927733440623,0.005741385185212984,0.9066009555687591,0.9823456081522908,0.09837721807986184,0.5584170532829046,0.39707944163299624,0.6163941772376732,0.12589884068018847,0.8908486178266183,0.5391058098327879,0.739028862879353,0.34765266597228306,0.7999914042510008,0.741234555894451,0.02242339391707176,0.29455238740160666,0.8982135365542515,0.896434706322738,0.36362459277401515,0.16331556197007993,0.5921656680869414,0.9105646734572558,0.8490979939032224,0.8480958058094317,0.5094961035912192,0.061449285080445754,0.877675087451641,0.9110978736054643,0.2640145112614002,0.5744568158591666,0.8245226629949683,0.9097088892612458
2024-01-28T09:13:07.531252-08:00,0.8782559444698821,0.8723158377483241,0.1891713894929673,0.5789777700639099,0.35282484995817015,0.6213399733008117,0.45716723209678867,0.9136285112282974,0.932582669888627,0.21177049179164234,0.7121697406206902,0.9087270957936936,0.7333041168896889,0.021102047630210063,0.7836951778047502,0.035200192925195856,0.27947441722088534,0.365913260825004,0.3782562657724266,0.20605270722491384,0.10114055130657591,0.0770267489415356,0.47203416750712346,0.7088089108087546,0.6401938567395212,0.8102421348481922,0.052191790127993826,0.5164392834592871,0.36695540937244614,0.029110828265715868,0.38191256309562693,0.6011621896903118,0.7975119393126571,0.39601062407641885,0.0360359124338644,0.3370946115673666,0.9502278888634752,0.878787365430304,0.8007512907696289,0.9757993232002038,0.49308592590578554,0.7225785500600674,0.7932320303812396,0.18405329170350435,0.6723883993523457,0.06529347826490092,0.09148210467224216,0.9148564050561122,0.9060219826365653,0.5972753124729648
2024-01-28T09:13:08.531252-08:00,0.5471573465731344,0.9659862109910723,0.5035676415263893,0.258758458896084,0.3404266476294175,0.4661365290136802,0.5838836816547366,0.3635621951540085,0.6019661518056936,0.4236977373148036,0.6438448018951691,0.5116152667938816,0.5737786449059876,0.9544829991104565,0.707503968662374,0.4528070701775491,0.9900691995147612,0.43933447933697817,0.050805846326203524,0.9652297794097121,0.8967388184869177,0.00761975717403218,0.2908222479323823,0.9934078526806814,0.6741968691746637,0.5542508606112266,0.621332793189774,0.9679036233695976,0.8013854975274485,0.23537428280882677,0.906037006350846,0.2498503745054047,0.3331616599090361,0.48245804006851917,0.8327921296336201,0.4798796375298885,0.9771243466839336,0.3157134889972028,0.7212496546434791,0.42164540779242127,0.10344397114264019,0.09971662859294397,0.5792297900203562,0.46019646269683756,0.12251126569705417,0.8747411619910602,0.1231819886843914,0.40495023360820015,0.972431438166683,0.4046563459366492
2024-01-28T09:13:09.531252-08:00,0.05947236696470026,0.2984931712799473,0.7949549354755213,0.33598495573795834,0.24916792694542955,0.16705980021226305,0.39743806087851113,0.628085194122892,0.512316261621315,0.7377300729909488,0.4187149577706454,0.7625464131109889,0.9839434269616784,0.6680830407221251,0.5394560770478316,0.9212001193757227,0.9123465798661656,0.11546275022698464,0.5403206072002008,0.7601877165739731,0.7512066984273332,0.27808260171737986,0.4747566643445213,0.20749166382880033,0.684722603061935,0.792476304329233,0.3468366755199168,0.8239865865046522,0.47390648034455396,0.8852646671696683,0.2458539023301531,0.088437598864816,0.4229669314868744,0.5366882991695989,0.5377573361842477,0.9039986046386044,0.9396292782229573,0.733376389277651,0.5244627050699325,0.5190028503898826,0.1245529245035099,0.6982274244272548,0.30890492967907035,0.004137743077345512,0.3983471226945249,0.6895064660979242,0.3558185956389203,0.2596708344466654,0.9461200826192357,0.4904931992638348
2024-01-28T09:13:10.531252-08:00,0.9612731855727317,0.9928609035121267,0.2717212160195855,0.3196008323847916,0.7329932242567299,0.8335529174706008,0.5066696988909757,0.03281902916778764,0.3235485403291931,0.9534074038052122,0.47055954333039957,0.281914258712606,0.8739600639751711,0.8308944269473832,0.09291527212318533,0.3699583171187442,0.9499756044211598,0.1871862814973464,0.793543907082836,0.667491528806378,0.12265784086407606,0.485436299766097,0.9766640195355136,0.1299425074588688,0.5943379297167929,0.20933555118117228,0.8990283543079787,0.6568677981123615,0.3698956822518115,0.6994184060113597,0.5126668711718595,0.19561025689310524,0.06927100801395057,0.7090811428716606,0.13196024617841529,0.611416673551463,0.5106414678406848,0.41701209201033546,0.687174362989389,0.7422328623862503,0.590665606430746,0.11264896063825869,0.27386320133457065,0.051746984396802774,0.9826078371834638,0.7556159033620276,0.7874728010721246,0.013460704615249026,0.032980056900246496,0.8580516853840541
2024-01-28T09:13:11.531252-08:00,0.31910205050399487,0.985643326683607,0.9527117661901523,0.05559295879183642,0.6940731619940101,0.7393524559971836,0.6346157289391524,0.7985624384088292,0.8011567530991899,0.9568180690528422,0.8491374423769458,0.8200634479218791,0.2275678327438633,0.007048774592908745,0.299115799987201,0.6233945044845499,0.5835219892486041,0.2507701388349218,0.34868619678597185,0.3858583351191779,0.8827394682793678,0.4001992545153534,0.8438548415977163,0.261003520591972,0.4677147034584718,0.6674980245934936,0.6826911938077698,0.2639207167353908,0.2964957089967905,0.19441183943494172,0.48145500816368764,0.09148691291756524,0.3051149956514709,0.9697037628882456,0.40242552276988397,0.5125829478899759,0.7166062145824706,0.9621796123923658,0.14995112666977645,0.9069167143424384,0.31953288012156195,0.47905514052911696,0.5473304805062822,0.8672154257009783,0.788366619717202,0.8783500803876445,0.954952424821118,0.522772240317219,0.7213610393209288,0.300149455251724
2024-01-28T09:13:12.531252-08:00,0.7610625324235797,0.19319268053472122,0.44680625032099835,0.500150096000005,0.6195476657871705,0.17976983657126397,0.4722971617427753,0.12672680592226065,0.7577635767390222,0.18456295722991578,0.6741713634918884,0.6110500621285305,0.25155319722743114,0.9670288957032228,0.04382812678551598,0.5356577669396699,0.486421686104884,0.7782786717926855,0.10603223187957411,0.6535391770251331,0.20775639145135064,0.49683793683839533,0.3162753757876981,0.10827202786464457,0.6976162193334462,0.20174304900571793,0.3977618153935114,0.5254432171807859,0.14367586800034274,0.09206613452428301,0.9688225665397524,0.9861993387617721,0.2925777235990568,0.265379982043398,0.8978900915571986,0.13747008525936152,0.7747469153945129,0.7443293835375486,0.8502593572967306,0.25332651147724333,0.9933657803961025,0.5272089733351352,0.2694679216766016,0.22227080150431477,0.6910703469262316,0.5057528977906104,0.05123695430874652,0.3392339384150565,0.3148896512170758,0.913529240667542
